3.992094e+002,0.000000e+000
4.001737e+002,0.000000e+000
4.011380e+002,0.000000e+000
4.021023e+002,0.000000e+000
4.030665e+002,0.000000e+000
4.040308e+002,0.000000e+000
4.049951e+002,0.000000e+000
4.059594e+002,0.000000e+000
4.069236e+002,0.000000e+000
4.078879e+002,0.000000e+000
4.088522e+002,0.000000e+000
4.098165e+002,0.000000e+000
4.107807e+002,0.000000e+000
4.117450e+002,0.000000e+000
4.127093e+002,0.000000e+000
4.136736e+002,0.000000e+000
4.146378e+002,0.000000e+000
4.156021e+002,0.000000e+000
4.165664e+002,0.000000e+000
4.175306e+002,0.000000e+000
4.184949e+002,0.000000e+000
4.194592e+002,0.000000e+000
4.204235e+002,0.000000e+000
4.213878e+002,0.000000e+000
4.223520e+002,0.000000e+000
4.233163e+002,0.000000e+000
4.242806e+002,0.000000e+000
4.252448e+002,0.000000e+000
4.262091e+002,0.000000e+000
4.271734e+002,0.000000e+000
4.281377e+002,0.000000e+000
4.291019e+002,0.000000e+000
4.300662e+002,0.000000e+000
4.310305e+002,0.000000e+000
4.319948e+002,0.000000e+000
4.329590e+002,0.000000e+000
4.339233e+002,0.000000e+000
4.348876e+002,0.000000e+000
4.358519e+002,0.000000e+000
4.368161e+002,0.000000e+000
4.377804e+002,0.000000e+000
4.387447e+002,0.000000e+000
4.397090e+002,0.000000e+000
4.406732e+002,0.000000e+000
4.416375e+002,0.000000e+000
4.426018e+002,0.000000e+000
4.435660e+002,0.000000e+000
4.445303e+002,0.000000e+000
4.454946e+002,0.000000e+000
4.464589e+002,0.000000e+000
4.474232e+002,0.000000e+000
4.483874e+002,0.000000e+000
4.493517e+002,0.000000e+000
4.503160e+002,0.000000e+000
4.512802e+002,0.000000e+000
4.522445e+002,0.000000e+000
4.532088e+002,0.000000e+000
4.541731e+002,0.000000e+000
4.551373e+002,0.000000e+000
4.561016e+002,0.000000e+000
4.570659e+002,0.000000e+000
4.580302e+002,0.000000e+000
4.589944e+002,0.000000e+000
4.599587e+002,0.000000e+000
